Entity ID,Entity Contentful Link,Entity Name,Content Type,Field,Parent Page Entity ID,Parent Page Type,Parent Page Contentful Link,Parent Page Name,Parent page slug,full /en/ link,quadient.com,mail.quadient.com,match flag,final redirect path,fallback redirect
6UDFgyNN7M3cVBc5YU9ylv,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6UDFgyNN7M3cVBc5YU9ylv,Postage meter prices - Content,richTextBlock,content,1Y9RQMeLwp1rkZKCKbD8U,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1Y9RQMeLwp1rkZKCKbD8U,Postage meter prices,en-US=learn/postage-meter/postage-meter-prices; fr-FR=apprendre/machine-affranchir/tarifs-machines-affranchir,/en/resources/5-reasons-use-genuine-quadient-ink,,,,,
7BRROWF9bPHWRY6OVn05hB,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7BRROWF9bPHWRY6OVn05hB,Postage meters for small businesses: answers to frequently asked questions,resourcePage,introduction,7BRROWF9bPHWRY6OVn05hB,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7BRROWF9bPHWRY6OVn05hB,Postage meters for small businesses: answers to frequently asked questions,en-GB=learn/franking-machines/franking-machines-small-business-answers-faqs; en-US=learn/postage-meter/postage-meters-for-small-business-answers-to-faqs,/en/postage-meters-mailing-systems,,https://mail.quadient.com/en/postage-meters-mailing-systems,,https://www.quadient.com/en-us/postage-meters,
2Jln0gnPPRPoW1wqSWQ6TX,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2Jln0gnPPRPoW1wqSWQ6TX,Redefine & improve how you interact with customers in utilities in this ebook (en-US),ctaItem,fallbackUrl,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/resources/moments-matter-utilities,,,,,
DRUku4pBOfcGky4YAuSUi,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,resourcePage,introduction,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/learn/customer-communications/customer-communication-management-best-practices,,,,,
DRUku4pBOfcGky4YAuSUi,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,resourcePage,introduction,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/learn/customer-communications/customer-communication-management-strategy-guide,,,,,
2v0Nha2W70YUlZjQBYpIdf,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2v0Nha2W70YUlZjQBYpIdf,Powering up the utility sector with CCM - Content,richTextBlock,content,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/blog/top-4-mistakes-companies-make-when-it-comes-personalization,,,,,
2v0Nha2W70YUlZjQBYpIdf,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2v0Nha2W70YUlZjQBYpIdf,Powering up the utility sector with CCM - Content,richTextBlock,content,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/learn/customer-communications/migrating-customer-communications-to-the-cloud,,,,,
2v0Nha2W70YUlZjQBYpIdf,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2v0Nha2W70YUlZjQBYpIdf,Powering up the utility sector with CCM - Content,richTextBlock,content,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/resources/13-secrets-cx-success,,,,,
2v0Nha2W70YUlZjQBYpIdf,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2v0Nha2W70YUlZjQBYpIdf,Powering up the utility sector with CCM - Content,richTextBlock,content,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/resources/how-british-gas-leveraged-quadient-customer-journey-mapping-evolve-energy-business-services-provider,,,,,
1fjXXYHOhvlRAIDzqSNm7f,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1fjXXYHOhvlRAIDzqSNm7f,Print and mail providers: surviving and thriving in times of change,richTextBlock,content,6U0APsBkwupmT36IwsuADl,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6U0APsBkwupmT36IwsuADl,Print and mail providers: surviving and thriving in times of change,blog/print-and-mail-providers-surviving-and-thriving-times-change,/en/blog/importance-print-hybrid-communications-mix-your-questions-answered,,,,,
1fjXXYHOhvlRAIDzqSNm7f,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1fjXXYHOhvlRAIDzqSNm7f,Print and mail providers: surviving and thriving in times of change,richTextBlock,content,6U0APsBkwupmT36IwsuADl,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6U0APsBkwupmT36IwsuADl,Print and mail providers: surviving and thriving in times of change,blog/print-and-mail-providers-surviving-and-thriving-times-change,/en/resources/webinar-replay-customers-demand-choice-how-print-service-providers-can-deliver-it,,,,,
5yQdUqbDPJCXDoqNwiNc9w,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5yQdUqbDPJCXDoqNwiNc9w,Print and Mail Providers: The Benefits of Automation,richTextBlock,content,2PzZTxLIx7Vq6m1YwOOBoo,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2PzZTxLIx7Vq6m1YwOOBoo,Print and Mail Providers: The Benefits of Automation,blog/print-and-mail-providers-benefits-automation,/en/blog/print-and-mail-providers-how-eliminate-loss-leading-hand-fulfillment,,,,,
UdGc6kYE6LftqDUAMJmeA,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/UdGc6kYE6LftqDUAMJmeA,Profit vs cash flow: what’s the difference?,richTextBlock,content,5TyEpQ9OmqBukhptK0Gu3W,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5TyEpQ9OmqBukhptK0Gu3W,Profit vs cash flow: what’s the difference?,blog/profit-vs-cash-flow-whats-the-difference,/en/blog/ap-automation,,,,,
i5V4NSEE3OAofM8zrfIGO,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/i5V4NSEE3OAofM8zrfIGO,Learn about what metrics matter for AP (en-US),ctaItem,fallbackUrl,1EKC3peKg84DvO4YYfrJf2,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1EKC3peKg84DvO4YYfrJf2,"Purchase order management: benefits, process, and automated workflows",en-US=learn/accounts-payable/purchase-order-management; fr-FR=apprendre/comptes-fournisseurs/gestion-bons-commande,/en/resources/metrics-matter-7-kpis-streamline-your-ap-process,https://www.quadient.com/en/resources/metrics-matter-7-kpis-streamline-your-ap-process,,,https://www.quadient.com/en-us/ebooks-papers/metrics-matter-7-kpis-streamline-your-ap-process,
1EKC3peKg84DvO4YYfrJf2,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1EKC3peKg84DvO4YYfrJf2,"Purchase order management: benefits, process, and automated workflows",resourcePage,introduction,1EKC3peKg84DvO4YYfrJf2,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1EKC3peKg84DvO4YYfrJf2,"Purchase order management: benefits, process, and automated workflows",en-US=learn/accounts-payable/purchase-order-management; fr-FR=apprendre/comptes-fournisseurs/gestion-bons-commande,/en/ap-automation/purchase-orders,https://www.quadient.com/en/ap-automation/purchase-orders,,,https://www.quadient.com/en-us/ap-automation/purchase-orders; https://www.quadient.com/en-us/ap-automation,
1EKC3peKg84DvO4YYfrJf2,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1EKC3peKg84DvO4YYfrJf2,"Purchase order management: benefits, process, and automated workflows",resourcePage,introduction,1EKC3peKg84DvO4YYfrJf2,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1EKC3peKg84DvO4YYfrJf2,"Purchase order management: benefits, process, and automated workflows",en-US=learn/accounts-payable/purchase-order-management; fr-FR=apprendre/comptes-fournisseurs/gestion-bons-commande,/en/learn/accounts-payable/purchase-orders,https://www.quadient.com/en/learn/accounts-payable/purchase-orders,,,https://www.quadient.com/en-us/learn/accounts-payable/purchase-orders,
1fz3rPRMJsunqEpxeBvC8J,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1fz3rPRMJsunqEpxeBvC8J,"Purchase order management: benefits, process, and automated workflows - Content",richTextBlock,content,1EKC3peKg84DvO4YYfrJf2,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1EKC3peKg84DvO4YYfrJf2,"Purchase order management: benefits, process, and automated workflows",en-US=learn/accounts-payable/purchase-order-management; fr-FR=apprendre/comptes-fournisseurs/gestion-bons-commande,/en/blog/business-owner-shares-insights-strong-vendor-relationships,,,,,
1fz3rPRMJsunqEpxeBvC8J,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1fz3rPRMJsunqEpxeBvC8J,"Purchase order management: benefits, process, and automated workflows - Content",richTextBlock,content,1EKC3peKg84DvO4YYfrJf2,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1EKC3peKg84DvO4YYfrJf2,"Purchase order management: benefits, process, and automated workflows",en-US=learn/accounts-payable/purchase-order-management; fr-FR=apprendre/comptes-fournisseurs/gestion-bons-commande,/en/resources/company-you-keep-building-stronger-relationships-suppliers,,,,,
i5V4NSEE3OAofM8zrfIGO,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/i5V4NSEE3OAofM8zrfIGO,Learn about what metrics matter for AP (en-US),ctaItem,fallbackUrl,5F2ZWJdKdmSotEEE26Jom6,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5F2ZWJdKdmSotEEE26Jom6,Purchase orders: what they are and why they are important,da-DK=purchase-orders-what-they-are-and-why-they-are-important; en-US=learn/accounts-payable/purchase-orders; fr-FR=apprendre/comptes-fournisseurs/bon-de-commande; hi-IN=purchase-orders-what-they-are-and-why-they-are-important; no-NO=purchase-orders-what-they-are-and-why-they-are-important; sv-SE=purchase-orders-what-they-are-and-why-they-are-important,/en/resources/metrics-matter-7-kpis-streamline-your-ap-process,https://www.quadient.com/en/resources/metrics-matter-7-kpis-streamline-your-ap-process,,,https://www.quadient.com/en-us/ebooks-papers/metrics-matter-7-kpis-streamline-your-ap-process,
5F2ZWJdKdmSotEEE26Jom6,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5F2ZWJdKdmSotEEE26Jom6,Purchase orders: what they are and why they are important,resourcePage,introduction,5F2ZWJdKdmSotEEE26Jom6,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5F2ZWJdKdmSotEEE26Jom6,Purchase orders: what they are and why they are important,da-DK=purchase-orders-what-they-are-and-why-they-are-important; en-US=learn/accounts-payable/purchase-orders; fr-FR=apprendre/comptes-fournisseurs/bon-de-commande; hi-IN=purchase-orders-what-they-are-and-why-they-are-important; no-NO=purchase-orders-what-they-are-and-why-they-are-important; sv-SE=purchase-orders-what-they-are-and-why-they-are-important,/en/ap-automation/purchase-orders,https://www.quadient.com/en/ap-automation/purchase-orders,,,https://www.quadient.com/en-us/ap-automation/purchase-orders; https://www.quadient.com/en-us/ap-automation,
7yN5aJWUcz7EWhJjO8oIuA,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7yN5aJWUcz7EWhJjO8oIuA,Purchase orders (PO): what they are and why they are important - Content,richTextBlock,content,5F2ZWJdKdmSotEEE26Jom6,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5F2ZWJdKdmSotEEE26Jom6,Purchase orders: what they are and why they are important,da-DK=purchase-orders-what-they-are-and-why-they-are-important; en-US=learn/accounts-payable/purchase-orders; fr-FR=apprendre/comptes-fournisseurs/bon-de-commande; hi-IN=purchase-orders-what-they-are-and-why-they-are-important; no-NO=purchase-orders-what-they-are-and-why-they-are-important; sv-SE=purchase-orders-what-they-are-and-why-they-are-important,/en/blog/companies-admit-their-purchase-orders-system-broken-here%E2%80%99s-what-they%E2%80%99re-doing-about-it,,,,,
7yN5aJWUcz7EWhJjO8oIuA,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7yN5aJWUcz7EWhJjO8oIuA,Purchase orders (PO): what they are and why they are important - Content,richTextBlock,content,5F2ZWJdKdmSotEEE26Jom6,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5F2ZWJdKdmSotEEE26Jom6,Purchase orders: what they are and why they are important,da-DK=purchase-orders-what-they-are-and-why-they-are-important; en-US=learn/accounts-payable/purchase-orders; fr-FR=apprendre/comptes-fournisseurs/bon-de-commande; hi-IN=purchase-orders-what-they-are-and-why-they-are-important; no-NO=purchase-orders-what-they-are-and-why-they-are-important; sv-SE=purchase-orders-what-they-are-and-why-they-are-important,/en/blog/spend-less-time-document-delivery,,,,,
7yN5aJWUcz7EWhJjO8oIuA,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7yN5aJWUcz7EWhJjO8oIuA,Purchase orders (PO): what they are and why they are important - Content,richTextBlock,content,5F2ZWJdKdmSotEEE26Jom6,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5F2ZWJdKdmSotEEE26Jom6,Purchase orders: what they are and why they are important,da-DK=purchase-orders-what-they-are-and-why-they-are-important; en-US=learn/accounts-payable/purchase-orders; fr-FR=apprendre/comptes-fournisseurs/bon-de-commande; hi-IN=purchase-orders-what-they-are-and-why-they-are-important; no-NO=purchase-orders-what-they-are-and-why-they-are-important; sv-SE=purchase-orders-what-they-are-and-why-they-are-important,/en/blog/top-four-ways-avoid-accounting-errors-2021,,,,,
6c5l8hVyPdrvvN55NCAxz7,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6c5l8hVyPdrvvN55NCAxz7,Quadient and Evri Expand Strategic Partnership to Boost Out of Home Delivery Network,richTextBlock,content,1HeXRqqOfnma2dBNBqaCyF,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1HeXRqqOfnma2dBNBqaCyF,Quadient and Evri Expand Strategic Partnership to Boost Out of Home Delivery Network,en-US=blog/quadient-and-evri-expand-strategic-partnership-to-boost-out-of-home-delivery-uk; fr-FR=news/quadient-et-evri-renforcent-leur-partenariat-strategique-au-royaume-uni-pour-accelerer-le-hors-domicile,/en/news/Dropbox_locker_awarded_Innovation_of_the_Year_in_2023_PPTI_Awards,,,,,
6c5l8hVyPdrvvN55NCAxz7,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6c5l8hVyPdrvvN55NCAxz7,Quadient and Evri Expand Strategic Partnership to Boost Out of Home Delivery Network,richTextBlock,content,1HeXRqqOfnma2dBNBqaCyF,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1HeXRqqOfnma2dBNBqaCyF,Quadient and Evri Expand Strategic Partnership to Boost Out of Home Delivery Network,en-US=blog/quadient-and-evri-expand-strategic-partnership-to-boost-out-of-home-delivery-uk; fr-FR=news/quadient-et-evri-renforcent-leur-partenariat-strategique-au-royaume-uni-pour-accelerer-le-hors-domicile,/en/news/Parcel_Pending_by_Quadient_Drop_Box_Printer_Launch_UK_Evri,,,,,
1kHTjFFaDjvelF92AxOpRr,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1kHTjFFaDjvelF92AxOpRr,Quadient and GLS France Announce a Major Partnership,richTextBlock,content,7gIwJOQRCprqsH042vtoSa,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7gIwJOQRCprqsH042vtoSa,Quadient and GLS France Announce a Major Partnership,en-US=blog/quadient-and-gls-france-announce-major-partnership-parcel-locker-solutions; fr-FR=news/Quadient_et_GLS_France_annoncent_un_partenariat_majeur_consignes_colis_automatiques,/en/news/Galimmo_Quadient_partner_to_simplify_parcel_delivery_and_collection_at_shopping_centers_in_France,,,,,
1kHTjFFaDjvelF92AxOpRr,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1kHTjFFaDjvelF92AxOpRr,Quadient and GLS France Announce a Major Partnership,richTextBlock,content,7gIwJOQRCprqsH042vtoSa,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7gIwJOQRCprqsH042vtoSa,Quadient and GLS France Announce a Major Partnership,en-US=blog/quadient-and-gls-france-announce-major-partnership-parcel-locker-solutions; fr-FR=news/Quadient_et_GLS_France_annoncent_un_partenariat_majeur_consignes_colis_automatiques,/en/news/Quadient_exclusive_partnership_Auchan_France_over_400_stores,,,,,
1m11aHN30c2BAykErdGD4I,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1m11aHN30c2BAykErdGD4I,Quadient Announces New Accounts Payable Automation Cloud Solution Integration with Microsoft Dynamics Business Central,richTextBlock,content,4rZpZNkWIKDr5FYsZT30G4,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4rZpZNkWIKDr5FYsZT30G4,Quadient Announces New Accounts Payable Automation Cloud Solution Integration with Microsoft Dynamics Business Central,en-US=blog/quadient-ap-automation-integration-microsoft-dynamics-business-central; fr-FR=news/Quadient_Integration_Microsoft_Dynamics_Business_Central_AP_Automatisation,/en/news/Quadient-AP-Automation-Expands-Offerings-for-NetSuite-Customers,,,,,
6Tu42ROLplPpptdJhbXgic,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6Tu42ROLplPpptdJhbXgic,Quadient AP vs. BILL,richTextBlock,content,5ceCrwxVKt83fSBFfijubz,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5ceCrwxVKt83fSBFfijubz,Quadient AP vs. BILL,blog/quadient-ap-vs-bill,/en/news/quadient-recognized-as-a-leader-in-accounts-payable-automation-by-independent-analyst-firm,,,,,
6Tu42ROLplPpptdJhbXgic,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6Tu42ROLplPpptdJhbXgic,Quadient AP vs. BILL,richTextBlock,content,5ceCrwxVKt83fSBFfijubz,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5ceCrwxVKt83fSBFfijubz,Quadient AP vs. BILL,blog/quadient-ap-vs-bill,/en/news/quadient-recognized-in-1st-2025-Gartner-Magic-Quadrant-for-AP-applications,,,,,
2uKyGqBLpWb6DR1lyakcjD,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2uKyGqBLpWb6DR1lyakcjD,Quadient AP yields returns for PR Asset Management's AP processes,richTextBlock,content,2pE67cDYOwzVhcuDifee2Q,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2pE67cDYOwzVhcuDifee2Q,Quadient AP yields returns for PR Asset Management's AP processes,en-GB=resources/pr-asset-management; en-US=case-studies/beanworks-yields-returns-pr-asset-managements-ap-processes,/en/blog/where’s-your-accounts-payable-workflow-pain,,,,,
12aLfVvozlE6HEgTlm6ljX,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/12aLfVvozlE6HEgTlm6ljX,Learn more about today's customer view of essential communications (en-US),ctaItem,fallbackUrl,3K15AB3Ay93gEoeh3GNvjm,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3K15AB3Ay93gEoeh3GNvjm,Quadient CCM and CXM customer research,learn/customer-communications/ccm-cxm-customer-research,/en/resources/pace-digital-evolution,,,,,
4Fa4zwq8aLA59jEiuOZ3Wp,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4Fa4zwq8aLA59jEiuOZ3Wp,"Quadient Celebrates 1,000th Smart Locker in France and Accelerates Roll-out of Open Network",richTextBlock,content,3HFPnJB0IeXC6AJR0RoodB,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3HFPnJB0IeXC6AJR0RoodB,"Quadient Celebrates 1,000th Smart Locker in France and Accelerates Roll-out of Open Network",en-US=blog/quadient-celebrates-1000th-smart-locker-in-france; fr-FR=news/Quadient_celebre_sa_1000e_consigne_colis_en_France,/en/news/Quadient-and-Decathlon-Reaffirm-Partnership-on-Parcel-Lockers,,,,,
4Fa4zwq8aLA59jEiuOZ3Wp,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4Fa4zwq8aLA59jEiuOZ3Wp,"Quadient Celebrates 1,000th Smart Locker in France and Accelerates Roll-out of Open Network",richTextBlock,content,3HFPnJB0IeXC6AJR0RoodB,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3HFPnJB0IeXC6AJR0RoodB,"Quadient Celebrates 1,000th Smart Locker in France and Accelerates Roll-out of Open Network",en-US=blog/quadient-celebrates-1000th-smart-locker-in-france; fr-FR=news/Quadient_celebre_sa_1000e_consigne_colis_en_France,/en/news/Relais-Colis-Installs-200-to-300-Quadient-Parcel-Lockers-in-Carrefour-Retail-Stores,,,,,
1wjshCiIAg1EKE2YcogfW6,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1wjshCiIAg1EKE2YcogfW6,Quadient Enriches Customer Communication Cloud Solution with Acquisition of Intelligent Form Technology,richTextBlock,content,6X8PczT8Qp1huTxJJhox8O,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6X8PczT8Qp1huTxJJhox8O,Quadient Enriches Customer Communication Cloud Solution with Acquisition of Intelligent Form Technology,en-GB=news/quadient-introduces-inspire-iforms-with-daylight-automation-acquisition; en-US=blog/quadient-introduces-inspire-iforms-with-daylight-automation-acquisition; fr-FR=news/Quadient_lance_Inspire_iForms_avec_acquisition_de_Daylight_Automation,/en/news/daylight-and-quadient-announce-partnership-enhance-customer-satisfaction-and-loyalty-and,,,,,
1CchxvqzjISeSmpYe5BlSZ,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1CchxvqzjISeSmpYe5BlSZ,"Quadient Enters Agreement to Acquire CDP Communications, Bolstering Number 1 Market Share Position for its Digital Platform",richTextBlock,content,7au63ZrdmZ6sQUOAFL4iKt,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7au63ZrdmZ6sQUOAFL4iKt,"Quadient Enters Agreement to Acquire CDP Communications, Bolstering Number 1 Market Share Position for its Digital Platform",en-US=blog/quadient-enters-agreement-to-acquire-cdp-communications; fr-CA=news/quadient-signe-un-accord-pour-acquerir-cdp-communications; fr-FR=news/quadient-signe-un-accord-pour-acquerir-cdp-communications,/en/news/pr-quadient-takes-number-one-position-in-global-CCM-market-shares,,,,,
3VgFgl4oLTdVqGh4DPgyM0,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3VgFgl4oLTdVqGh4DPgyM0,Quadient Leads in Worldwide Customer Communications Management (CCM) Software Market Share,richTextBlock,content,vd4PRhnCq5QyoSQh0F5vr,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/vd4PRhnCq5QyoSQh0F5vr,Quadient Leads in Worldwide Customer Communications Management (CCM) Software Market Share,de-DE=quadient-fuehrt-den-globalen-ccm-markt-an; en-US=blog/quadient-leads-global-ccm-market-share; es=quadient-lidera-cuota-mercado-global-ccm; fr-FR=quadient-domine-marche-mondial-logiciels-gestion-communications-clients-CCM,/en/qks-ai-maturity-matrix-ccm,,,,,
7rVD4O9NTQ1d5i9HP0R7v9,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7rVD4O9NTQ1d5i9HP0R7v9,Quadient Maintains Top 3 Position Among France’s Leading Horizontal Software Vendors in 2025 EY and Numeum Ranking,richTextBlock,content,5zumbjO5rBwXx9kx2bBD8V,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5zumbjO5rBwXx9kx2bBD8V,Quadient Maintains Top 3 Position Among France’s Leading Horizontal Software Vendors in 2025 EY and Numeum Ranking,en-US=blog/quadient-top-3-in-its-category-in-ey-numeum-top-french-software-publishers; fr-FR=news/quadient-au-top-3-de-sa-categorie-dans-le-top-250-ey-et-numeum-2025,/en/news/pr-quadient-takes-number-one-position-in-global-CCM-market-shares,,,,,
7rVD4O9NTQ1d5i9HP0R7v9,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7rVD4O9NTQ1d5i9HP0R7v9,Quadient Maintains Top 3 Position Among France’s Leading Horizontal Software Vendors in 2025 EY and Numeum Ranking,richTextBlock,content,5zumbjO5rBwXx9kx2bBD8V,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5zumbjO5rBwXx9kx2bBD8V,Quadient Maintains Top 3 Position Among France’s Leading Horizontal Software Vendors in 2025 EY and Numeum Ranking,en-US=blog/quadient-top-3-in-its-category-in-ey-numeum-top-french-software-publishers; fr-FR=news/quadient-au-top-3-de-sa-categorie-dans-le-top-250-ey-et-numeum-2025,/en/news/quadient-acquires-serensia-and-accelerates-its-digital-financial-automation-strategy,,,,,
7rVD4O9NTQ1d5i9HP0R7v9,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7rVD4O9NTQ1d5i9HP0R7v9,Quadient Maintains Top 3 Position Among France’s Leading Horizontal Software Vendors in 2025 EY and Numeum Ranking,richTextBlock,content,5zumbjO5rBwXx9kx2bBD8V,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5zumbjO5rBwXx9kx2bBD8V,Quadient Maintains Top 3 Position Among France’s Leading Horizontal Software Vendors in 2025 EY and Numeum Ranking,en-US=blog/quadient-top-3-in-its-category-in-ey-numeum-top-french-software-publishers; fr-FR=news/quadient-au-top-3-de-sa-categorie-dans-le-top-250-ey-et-numeum-2025,/en/news/quadient-named-most-valuable-pioneer-in-ai-maturity-matrix-for-customer-communications-management-by-qks-group,,,,,
4KNLkYYApIlRu4Km27TV0r,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4KNLkYYApIlRu4Km27TV0r,Quadient Named Most Valuable Pioneer in AI Maturity Matrix for Customer Communications Management by QKS Group,richTextBlock,content,31o7VJy4osDjPHXvp7NIJs,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/31o7VJy4osDjPHXvp7NIJs,Quadient Named Most Valuable Pioneer in AI Maturity Matrix for Customer Communications Management by QKS Group,en-US=blog/quadient-named-most-valuable-pioneer-in-ai-maturity-matrix-for-customer-communications-management-by-qks-group; fr-FR=news/quadient-reconnue-most-valuable-pioneer-par-qks-group-pour-sa-maturite-en-ia-pour-la-gestion-des-communications-clients,/en/qks-ai-maturity-matrix-ccm,,,,,
