Entity ID,Entity Contentful Link,Entity Name,Content Type,Field,Parent Page Entity ID,Parent Page Type,Parent Page Contentful Link,Parent Page Name,Parent page slug,full /en/ link,Link context summary,Replacement link,Replacement reasoning
2SfXUZBSJwpIaONQ1vIPu0,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2SfXUZBSJwpIaONQ1vIPu0,Optimizing AP and AR for 2026: How to Build Finance Workflows That Actually Scale,richTextBlock,content,5ugOtTc2KFyn55qyW9uXH4,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5ugOtTc2KFyn55qyW9uXH4,Optimizing AP and AR for 2026: How to Build Finance Workflows That Actually Scale,blog/optimizing-ap-and-ar-how-build-finance-workflows-actually-scale,/en/resources/practical-workflow-scorecard,"Referenced from ""Optimizing AP and AR for 2026: How to Build Finance Workflows That Actually Scale"" (resourcePage) at slug ""blog/optimizing-ap-and-ar-how-build-finance-workflows-actually-scale"" via richTextBlock / content targeting ""Are Your AP & AR Processes Fit for 2026? A Practical Workflow Scorecard"".",https://prd.quadient.mmt.digital/en-us/webinars-events/practical-workflow-scorecard,"Original target is ""Are Your AP & AR Processes Fit for 2026? A Practical Workflow Scorecard"". ""Are Your AP & AR Processes Fit for 2026? A Practical Workflow Scorecard"" is the closest new-site match. Shared topic terms include accounts, payable, receivable, processes, process. It stays within the accounts payable area. It also matches the webinar intent. Signals: same terminal slug; same page title; strong title/topic token overlap; matches webinar resource type; matches accounts payable topic."
2d4GIMZ72PPQDlYjbKeVE3,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2d4GIMZ72PPQDlYjbKeVE3,Outsourcing vs. insourcing mail: what's best for your business? - Content,richTextBlock,content,6i7zCIHoLDHdjLt1UdkNli,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6i7zCIHoLDHdjLt1UdkNli,Outsourcing vs. insourcing mail: what's best for your business?,learn/print-mail-outsourcing/outsourcing-vs-insourcing,/en/news/five-questions-determine-if-mail-outsourcing-solution-right-your-small-medium-business-0,"Referenced from ""Outsourcing vs. insourcing mail: what's best for your business?"" (resourcePage) at slug ""learn/print-mail-outsourcing/outsourcing-vs-insourcing"" via richTextBlock / content on ""Outsourcing vs. insourcing mail: what's best for your business? - Content"" targeting ""Five Questions Determine If Mail Outsourcing Solution Right Your Small Medium Business 0"".",https://prd.quadient.mmt.digital/en-us/blog/how-choose-best-mail-related-solutions-your-small-business,"Original target is ""Five Questions Determine If Mail Outsourcing Solution Right Your Small Medium Business 0"". ""Choosing the best mailing solutions for your small business"" is the closest new-site match. Shared topic terms include questions, question, mail, solution, right. It stays within the mail and shipping area. It also matches the news intent. Signals: maps legacy news to new news/article area; matches mail and shipping topic."
7vkzAtPPzZZgxCL8YipKPi,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7vkzAtPPzZZgxCL8YipKPi,Part 2: Why Quadient AR's payment process is the best in the business,richTextBlock,content,1C1QhQzbo0eTqPK0MmaG96,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1C1QhQzbo0eTqPK0MmaG96,Part 2: Why Quadient AR's payment process is the best in the business,blog/quadient-ar-payment-process,/en/blog/part-1-why-quadient-ar-yaypays-user-experience-best-business,"Referenced from ""Part 2: Why Quadient AR's payment process is the best in the business"" (resourcePage) at slug ""blog/quadient-ar-payment-process"" via richTextBlock / content targeting ""Part 1: Why Quadient AR's user experience is the best in the business"".",https://prd.quadient.mmt.digital/en-us/blog/quadient-ar-payment-process,"Original target is ""Part 1: Why Quadient AR's user experience is the best in the business"". ""Part 2: Why Quadient AR's payment process is the best in the business"" is the closest new-site match. Shared topic terms include part, ars, experience, business, busines. It stays within the accounts receivable area. It also matches the blog intent. Signals: strong title/topic token overlap; keeps blog/article destination type; matches accounts receivable topic."
7vkzAtPPzZZgxCL8YipKPi,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/7vkzAtPPzZZgxCL8YipKPi,Part 2: Why Quadient AR's payment process is the best in the business,richTextBlock,content,1C1QhQzbo0eTqPK0MmaG96,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1C1QhQzbo0eTqPK0MmaG96,Part 2: Why Quadient AR's payment process is the best in the business,blog/quadient-ar-payment-process,/en/blog/part-1-why-quadient-ars-user-experience-best-business,"Referenced from ""Part 2: Why Quadient AR's payment process is the best in the business"" (resourcePage) at slug ""blog/quadient-ar-payment-process"" via richTextBlock / content targeting ""Part 1: Why Quadient AR's user experience is the best in the business"".",https://prd.quadient.mmt.digital/en-us/blog/quadient-ar-payment-process,"Original target is ""Part 1: Why Quadient AR's user experience is the best in the business"". ""Part 2: Why Quadient AR's payment process is the best in the business"" is the closest new-site match. Shared topic terms include part, ars, experience, business, busines. It stays within the accounts receivable area. It also matches the blog intent. Signals: strong title/topic token overlap; keeps blog/article destination type; matches accounts receivable topic."
4RDxDvkwuL1lwEe2L16rKr,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4RDxDvkwuL1lwEe2L16rKr,Part 3: Connecting the dots: megatrends in global customer experience,richTextBlock,content,5ylERrB5178mUuGd3cE4yd,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5ylERrB5178mUuGd3cE4yd,Part 3: Connecting the dots: megatrends in global customer experience,blog/part-3-connecting-dots-megatrends-global-customer-experience,/en/resources/7-characteristics-highly-effective-communications,"Referenced from ""Part 3: Connecting the dots: megatrends in global customer experience"" (resourcePage) at slug ""blog/part-3-connecting-dots-megatrends-global-customer-experience"" via richTextBlock / content targeting ""7 Characteristics - Highly Effective Communications"".",https://prd.quadient.mmt.digital/en-us/case-studies/print-customer-communications-digital-scale,"Original target is ""7 Characteristics - Highly Effective Communications"". ""From Print Customer Communications to Digital at Scale"" is the closest new-site match. Shared topic terms include communications, communication. It stays within the customer communications area. It also matches the video intent. Signals: matches video resource type; matches customer communications topic."
4RDxDvkwuL1lwEe2L16rKr,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4RDxDvkwuL1lwEe2L16rKr,Part 3: Connecting the dots: megatrends in global customer experience,richTextBlock,content,5ylERrB5178mUuGd3cE4yd,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5ylERrB5178mUuGd3cE4yd,Part 3: Connecting the dots: megatrends in global customer experience,blog/part-3-connecting-dots-megatrends-global-customer-experience,/en/resources/connecting-dots-megatrends-global-customer-experience,"Referenced from ""Part 3: Connecting the dots: megatrends in global customer experience"" (resourcePage) at slug ""blog/part-3-connecting-dots-megatrends-global-customer-experience"" via richTextBlock / content targeting ""Connecting the dots: megatrends in global customer experience"".",https://prd.quadient.mmt.digital/en-us/blog/part-3-connecting-dots-megatrends-global-customer-experience,"Original target is ""Connecting the dots: megatrends in global customer experience"". ""Part 3: Connecting the dots: megatrends in global customer experience"" is the closest new-site match. Shared topic terms include connecting, connect, dots, megatrends, megatrend. It stays within the customer communications area. It also matches the video intent. Signals: old slug contained in new URL; old title contained in new title; strong title/topic token overlap; matches customer communications topic."
2wOTrabWm5GZdoZy05hOGh,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2wOTrabWm5GZdoZy05hOGh,Part 4: Why Quadient AR by YayPay's payer analysis is the best in the business,richTextBlock,content,27af7EOguIJFgU7ly5tyXG,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/27af7EOguIJFgU7ly5tyXG,Part 4: Why Quadient AR by YayPay's payer analysis is the best in the business,blog/yaypays-payer-analysis,/en/blog/part-1-why-quadient-ars-user-experience-best-business,"Referenced from ""Part 4: Why Quadient AR by YayPay's payer analysis is the best in the business"" (resourcePage) at slug ""blog/yaypays-payer-analysis"" via richTextBlock / content targeting ""Part 1: Why Quadient AR's user experience is the best in the business"".",https://prd.quadient.mmt.digital/en-us/blog/quadient-ar-payment-process,"Original target is ""Part 1: Why Quadient AR's user experience is the best in the business"". ""Part 2: Why Quadient AR's payment process is the best in the business"" is the closest new-site match. Shared topic terms include part, ars, experience, business, busines. It stays within the accounts receivable area. It also matches the blog intent. Signals: strong title/topic token overlap; keeps blog/article destination type; matches accounts receivable topic."
2wOTrabWm5GZdoZy05hOGh,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2wOTrabWm5GZdoZy05hOGh,Part 4: Why Quadient AR by YayPay's payer analysis is the best in the business,richTextBlock,content,27af7EOguIJFgU7ly5tyXG,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/27af7EOguIJFgU7ly5tyXG,Part 4: Why Quadient AR by YayPay's payer analysis is the best in the business,blog/yaypays-payer-analysis,/en/blog/quadient-ar-erp-integration,"Referenced from ""Part 4: Why Quadient AR by YayPay's payer analysis is the best in the business"" (resourcePage) at slug ""blog/yaypays-payer-analysis"" via richTextBlock / content targeting ""Part 3: Why Quadient AR's ERP integration is the best in the business"".",https://prd.quadient.mmt.digital/en-us/blog/quadient-ar-payment-process,"Original target is ""Part 3: Why Quadient AR's ERP integration is the best in the business"". ""Part 2: Why Quadient AR's payment process is the best in the business"" is the closest new-site match. Shared topic terms include part, ars, business, busines, blog. It stays within the accounts receivable area. It also matches the blog intent. Signals: strong title/topic token overlap; keeps blog/article destination type; matches accounts receivable topic."
NKLjovoyOoTi2prZ4DkKK,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/NKLjovoyOoTi2prZ4DkKK,Part 5: Connecting the dots: megatrends in global customer experience,richTextBlock,content,3gDxTGK81mhd4ukFdNP9wv,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3gDxTGK81mhd4ukFdNP9wv,Part 5: Connecting the dots: megatrends in global customer experience,blog/part-5-connecting-dots-megatrends-global-customer-experience,/en/blog/choose-your-channel-suit-your-message,"Referenced from ""Part 5: Connecting the dots: megatrends in global customer experience"" (resourcePage) at slug ""blog/part-5-connecting-dots-megatrends-global-customer-experience"" via richTextBlock / content targeting ""Choose Your Channel to Suit Your Message"".",https://prd.quadient.mmt.digital/en-us/blog/how-multi-channel-communication-strategy-boosts-business-performance-0,"Original target is ""Choose Your Channel to Suit Your Message"". ""How a multi-channel communication strategy boosts business performance"" is the closest new-site match. Shared topic terms include channel, blog. It stays within the customer communications area. It also matches the blog intent. Signals: keeps blog/article destination type; matches customer communications topic."
NKLjovoyOoTi2prZ4DkKK,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/NKLjovoyOoTi2prZ4DkKK,Part 5: Connecting the dots: megatrends in global customer experience,richTextBlock,content,3gDxTGK81mhd4ukFdNP9wv,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3gDxTGK81mhd4ukFdNP9wv,Part 5: Connecting the dots: megatrends in global customer experience,blog/part-5-connecting-dots-megatrends-global-customer-experience,/en/resources/acquisition-vs-retention-where-should-brands-focus,"Referenced from ""Part 5: Connecting the dots: megatrends in global customer experience"" (resourcePage) at slug ""blog/part-5-connecting-dots-megatrends-global-customer-experience"" via richTextBlock / content targeting ""Acquisition vs. Retention: Where Should Brands Focus?"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/inspire-days-2023-deep-dive-inspire-scaler,"Original target is ""Acquisition vs. Retention: Where Should Brands Focus?"". ""Inspire Days 2023: Deep Dive: Inspire Scaler"" is the closest new-site match. Shared topic terms include focus, focu. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
NKLjovoyOoTi2prZ4DkKK,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/NKLjovoyOoTi2prZ4DkKK,Part 5: Connecting the dots: megatrends in global customer experience,richTextBlock,content,3gDxTGK81mhd4ukFdNP9wv,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3gDxTGK81mhd4ukFdNP9wv,Part 5: Connecting the dots: megatrends in global customer experience,blog/part-5-connecting-dots-megatrends-global-customer-experience,/en/resources/connecting-dots-megatrends-global-customer-experience,"Referenced from ""Part 5: Connecting the dots: megatrends in global customer experience"" (resourcePage) at slug ""blog/part-5-connecting-dots-megatrends-global-customer-experience"" via richTextBlock / content targeting ""Connecting the dots: megatrends in global customer experience"".",https://prd.quadient.mmt.digital/en-us/blog/part-3-connecting-dots-megatrends-global-customer-experience,"Original target is ""Connecting the dots: megatrends in global customer experience"". ""Part 3: Connecting the dots: megatrends in global customer experience"" is the closest new-site match. Shared topic terms include connecting, connect, dots, megatrends, megatrend. It stays within the customer communications area. It also matches the video intent. Signals: old slug contained in new URL; old title contained in new title; strong title/topic token overlap; matches customer communications topic."
NKLjovoyOoTi2prZ4DkKK,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/NKLjovoyOoTi2prZ4DkKK,Part 5: Connecting the dots: megatrends in global customer experience,richTextBlock,content,3gDxTGK81mhd4ukFdNP9wv,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/3gDxTGK81mhd4ukFdNP9wv,Part 5: Connecting the dots: megatrends in global customer experience,blog/part-5-connecting-dots-megatrends-global-customer-experience,/en/resources/cx-network-presents-omnichannel-cx,"Referenced from ""Part 5: Connecting the dots: megatrends in global customer experience"" (resourcePage) at slug ""blog/part-5-connecting-dots-megatrends-global-customer-experience"" via richTextBlock / content targeting ""CX Network Presents: Omnichannel CX"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/inspire-days-2023-getting-started-omnichannel-orchestration,"Original target is ""CX Network Presents: Omnichannel CX"". ""Inspire Days 2023: Getting started with Omnichannel Orchestration"" is the closest new-site match. Shared topic terms include omnichannel. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
72erhQn46ui5j5mZ1yzB39,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/72erhQn46ui5j5mZ1yzB39,Past due payments? 3 reasons customers donâ€™t settle invoices on time,richTextBlock,content,4olbm2NArUgIZHgFPPO4IO,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4olbm2NArUgIZHgFPPO4IO,Past due payments? 3 reasons customers donâ€™t settle invoices on time,blog/past-due-payments-3-reasons-customers-dont-settle-invoices-on-time,/en/blog/building-customer-relationships-through-ar-transparency,"Referenced from ""Past due payments? 3 reasons customers donâ€™t settle invoices on time"" (resourcePage) at slug ""blog/past-due-payments-3-reasons-customers-dont-settle-invoices-on-time"" via richTextBlock / content targeting ""Building Customer Relationships Through AR Transparency - YayPay"".",https://prd.quadient.mmt.digital/en-us/blog/building-better-ar-progress-billings-foundation-cash-flow,"Original target is ""Building Customer Relationships Through AR Transparency - YayPay"". ""Building better AR: progress billings let construction firms lay a foundation for cash flow"" is the closest new-site match. Shared topic terms include building, build, accounts, receivable, blog. It stays within the accounts receivable area. It also matches the blog intent. Signals: strong URL token overlap; keeps blog/article destination type; matches accounts receivable topic."
72erhQn46ui5j5mZ1yzB39,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/72erhQn46ui5j5mZ1yzB39,Past due payments? 3 reasons customers donâ€™t settle invoices on time,richTextBlock,content,4olbm2NArUgIZHgFPPO4IO,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4olbm2NArUgIZHgFPPO4IO,Past due payments? 3 reasons customers donâ€™t settle invoices on time,blog/past-due-payments-3-reasons-customers-dont-settle-invoices-on-time,/en/resources/how-to-reduce-credit-risk-with-pain-free-payments,"Referenced from ""Past due payments? 3 reasons customers donâ€™t settle invoices on time"" (resourcePage) at slug ""blog/past-due-payments-3-reasons-customers-dont-settle-invoices-on-time"" via richTextBlock / content targeting ""How to Reduce Credit Risk with Pain-Free Payment Process"".",https://prd.quadient.mmt.digital/en-us/learn/accounts-receivable/credit-risk-analysis-accounts-receivable,"Original target is ""How to Reduce Credit Risk with Pain-Free Payment Process"". ""How to use credit risk analysis in accounts receivable"" is the closest new-site match. Shared topic terms include reduce, credit, risk. Signals: clearer topical replacement than automated match."
4tGqH4QdWg8E6oexewpMsp,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4tGqH4QdWg8E6oexewpMsp,Please rate the following Quadient Inspire capabilities compared to the competition. - Content,richTextBlock,content,6K3IU7ppqHBvHPiYUpzTAD,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6K3IU7ppqHBvHPiYUpzTAD,Please rate the following Quadient Inspire capabilities compared to the competition.,en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition,/en/blog/managing-multichannel-communications-strategy,"Referenced from ""Please rate the following Quadient Inspire capabilities compared to the competition."" (resourcePage) at slug ""en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition"" via richTextBlock / content on ""Please rate the following Quadient Inspire capabilities compared to the competition. - Content"" targeting ""Managing a Multichannel Communications Strategy"".",https://prd.quadient.mmt.digital/en-us/blog/omnichannel-multichannel-and-cross-channel-customer-communications-strategy-defined,"Original target is ""Managing a Multichannel Communications Strategy"". ""Omnichannel, Multichannel and Cross-channel customer communications strategy defined"" is the closest new-site match. Shared topic terms include multichannel, communications, communication, strategy, blog. It stays within the customer communications area. It also matches the blog intent. Signals: strong title/topic token overlap; keeps blog/article destination type; matches customer communications topic."
4tGqH4QdWg8E6oexewpMsp,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4tGqH4QdWg8E6oexewpMsp,Please rate the following Quadient Inspire capabilities compared to the competition. - Content,richTextBlock,content,6K3IU7ppqHBvHPiYUpzTAD,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6K3IU7ppqHBvHPiYUpzTAD,Please rate the following Quadient Inspire capabilities compared to the competition.,en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition,/en/resources/green-gas-integrates-quadient-inspire-quick-success-their-initial-ccm-platform,"Referenced from ""Please rate the following Quadient Inspire capabilities compared to the competition."" (resourcePage) at slug ""en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition"" via richTextBlock / content on ""Please rate the following Quadient Inspire capabilities compared to the competition. - Content"" targeting ""Green Gas integrates Quadient Inspire for quick success with their initial CCM platform"".",https://prd.quadient.mmt.digital/en-us/blog/connecting-dots-2021-aspire-leaderboard-ccm-success-ai-based-template-migration-and-data-management-integration-capabilities,"Original target is ""Green Gas integrates Quadient Inspire for quick success with their initial CCM platform"". ""Connecting the Dots of the 2021 Aspire Leaderboard for CCM success: AI-Based Template Migration and Data Management & Integration capabilities"" is the closest new-site match. Shared topic terms include success, succes, ccm, customer, communications. It stays within the customer communications area. Signals: matches customer communications topic."
4tGqH4QdWg8E6oexewpMsp,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/4tGqH4QdWg8E6oexewpMsp,Please rate the following Quadient Inspire capabilities compared to the competition. - Content,richTextBlock,content,6K3IU7ppqHBvHPiYUpzTAD,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6K3IU7ppqHBvHPiYUpzTAD,Please rate the following Quadient Inspire capabilities compared to the competition.,en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition,/en/resources/outbound-communications-maturity-model-creating-roadmap-transform-your-customer-0,"Referenced from ""Please rate the following Quadient Inspire capabilities compared to the competition."" (resourcePage) at slug ""en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition"" via richTextBlock / content on ""Please rate the following Quadient Inspire capabilities compared to the competition. - Content"" targeting ""Outbound communications maturity model: Creating a roadmap to transform your customer communications process"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/ccm-strategy-guide,"Original target is ""Outbound communications maturity model: Creating a roadmap to transform your customer communications process"". ""Customer communication management strategy: our guide"" is the closest new-site match. Shared topic terms include communications, communication, customer. It stays within the customer communications area. Signals: clearer topical replacement than automated match."
5kVSJ8yzoAnc6LtHntf4iv,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/5kVSJ8yzoAnc6LtHntf4iv,Please rate the following Quadient Inspire capabilities compared to the competition. - Introduction,richTextBlock,content,6K3IU7ppqHBvHPiYUpzTAD,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6K3IU7ppqHBvHPiYUpzTAD,Please rate the following Quadient Inspire capabilities compared to the competition.,en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition,/en/resources/cx-network-presents-omnichannel-cx,"Referenced from ""Please rate the following Quadient Inspire capabilities compared to the competition."" (resourcePage) at slug ""en=learn/customer-communications/rate-Inspire-capabilities-compared-to-competition; en-US=learn/customer-communications/rate-inspire-capabilities-vs-competition"" via richTextBlock / content on ""Please rate the following Quadient Inspire capabilities compared to the competition. - Introduction"" targeting ""CX Network Presents: Omnichannel CX"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/inspire-days-2023-getting-started-omnichannel-orchestration,"Original target is ""CX Network Presents: Omnichannel CX"". ""Inspire Days 2023: Getting started with Omnichannel Orchestration"" is the closest new-site match. Shared topic terms include omnichannel. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
yphkGv5m8J7NuOsOtR8Hw,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/yphkGv5m8J7NuOsOtR8Hw,"Postage meter machines: benefits, fees, and how they work - Content",richTextBlock,content,EHSDeApbgSMkhlc32naUR,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/EHSDeApbgSMkhlc32naUR,"Postage meter machines: benefits, fees, and how they work",en-GB=learn/franking-machines; en-US=learn/postage-meters; fr-FR=apprendre/machine-affranchir,/en/blog/how-choose-postage-meters-high-volume-mail-management,"Referenced from ""Postage meter machines: benefits, fees, and how they work"" (resourcePage) at slug ""en-GB=learn/franking-machines; en-US=learn/postage-meters; fr-FR=apprendre/machine-affranchir"" via richTextBlock / content on ""Postage meter machines: benefits, fees, and how they work - Content"" targeting ""How Choose Postage Meters High Volume Mail Management"".",https://prd.quadient.mmt.digital/en-us/learn/postage-meters,"Original target is ""How Choose Postage Meters High Volume Mail Management"". ""Postage meter machines: benefits, fees, and how they work"" is the closest new-site match. Shared topic terms include postage, meters, meter, mail. It stays within the mail and shipping area. It also matches the blog intent. Signals: new terminal slug contained in old slug; maps blog topic to knowledge hub article; matches mail and shipping topic."
6UDFgyNN7M3cVBc5YU9ylv,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/6UDFgyNN7M3cVBc5YU9ylv,Postage meter prices - Content,richTextBlock,content,1Y9RQMeLwp1rkZKCKbD8U,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/1Y9RQMeLwp1rkZKCKbD8U,Postage meter prices,en-US=learn/postage-meter/postage-meter-prices; fr-FR=apprendre/machine-affranchir/tarifs-machines-affranchir,/en/resources/5-reasons-use-genuine-quadient-ink,"Referenced from ""Postage meter prices"" (resourcePage) at slug ""en-US=learn/postage-meter/postage-meter-prices; fr-FR=apprendre/machine-affranchir/tarifs-machines-affranchir"" via richTextBlock / content on ""Postage meter prices - Content"" targeting ""5 Reasons Use Genuine Quadient Ink"".",https://prd.quadient.mmt.digital/en-us/blog/six-reasons-go-digital-e-signatures,"Original target is ""5 Reasons Use Genuine Quadient Ink"". ""Six Reasons to go Digital with E-signatures"" is the closest new-site match. Shared topic terms include reasons, reason, resources, resourc, resource. It stays within the mail and shipping area. Signals: matches mail and shipping topic."
2Jln0gnPPRPoW1wqSWQ6TX,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2Jln0gnPPRPoW1wqSWQ6TX,Redefine & improve how you interact with customers in utilities in this ebook (en-US),ctaItem,fallbackUrl,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/resources/moments-matter-utilities,"Referenced from ""Powering up the utility sector with CCM"" (resourcePage) at slug ""en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios"" via ctaItem / fallbackUrl on ""Redefine & improve how you interact with customers in utilities in this ebook (en-US)"" targeting ""Moments that Matter in Utilities"".",https://prd.quadient.mmt.digital/en-us/ebooks-papers/2024-power-utilities-trend-delivering-event-driven-insight-customers,"Original target is ""Moments that Matter in Utilities"". ""2024 Power & Utilities Trend: Delivering Event-Driven Insight to Customers"" is the closest new-site match. Shared topic terms include utilities, utility, utiliti, utilitie. It stays within the customer communications area. It also matches the ebook paper intent. Signals: matches downloadable resource type; matches customer communications topic."
2v0Nha2W70YUlZjQBYpIdf,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2v0Nha2W70YUlZjQBYpIdf,Powering up the utility sector with CCM - Content,richTextBlock,content,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/blog/top-4-mistakes-companies-make-when-it-comes-personalization,"Referenced from ""Powering up the utility sector with CCM"" (resourcePage) at slug ""en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios"" via richTextBlock / content on ""Powering up the utility sector with CCM - Content"" targeting ""Top 4 Mistakes When It Comes to Personalization"".",https://prd.quadient.mmt.digital/en-us/blog/five-critical-errors-customer-experience-teams,"Original target is ""Top 4 Mistakes When It Comes to Personalization"". ""The five critical errors of customer experience teams"" is the closest new-site match. Shared topic terms include mistakes, mistak, mistake, blog, make. It stays within the customer communications area. It also matches the analyst report intent. Signals: keeps blog/article destination type; matches customer communications topic."
2v0Nha2W70YUlZjQBYpIdf,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/2v0Nha2W70YUlZjQBYpIdf,Powering up the utility sector with CCM - Content,richTextBlock,content,DRUku4pBOfcGky4YAuSUi,resourcePage,https://app.contentful.com/spaces/yymku90gll7g/environments/master/entries/DRUku4pBOfcGky4YAuSUi,Powering up the utility sector with CCM,en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios,/en/learn/customer-communications/migrating-customer-communications-to-the-cloud,"Referenced from ""Powering up the utility sector with CCM"" (resourcePage) at slug ""en-US=learn/customer-communications/ccm-for-utilties; es=aprender/comunicaciones-con-el-cliente/ccm-para-sector-servicios"" via richTextBlock / content on ""Powering up the utility sector with CCM - Content"" targeting ""Migrating customer communications to the cloud"".",https://prd.quadient.mmt.digital/en-us/learn/customer-communications/migrating-customer-communications-cloud,"Original target is ""Migrating customer communications to the cloud"". ""Migrating customer communications to the cloud"" is the closest new-site match. Shared topic terms include migrating, migrat, customer, communications, communication. It stays within the customer communications area. Signals: same page title; strong title/topic token overlap; matches customer communications topic."
